"Layer","Domain","AccountName","AccountGroup","ActiveDirectoryRights","ObjectRights","ObjectDN","ObjectOwner","ObjectClassCategory","IdentitySID","ObjectSID"
"1","fnbm.corp","FNBMCORP\RTCUniversalServerAdmins","FNBMCORP\RTCUniversalServerAdmins","ReadControl, WriteDacl","All","CN=RTCUniversalServerAdmins,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-27727","S-1-5-21-789336058-1085031214-725345543-27727"
"1","fnbm.corp","FNBMCORP\RTCUniversalServerAdmins","FNBMCORP\RTCUniversalServerAdmins","ReadControl, WriteDacl","All","CN=RTCUniversalGlobalWriteGroup,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-27727","S-1-5-21-789336058-1085031214-725345543-27721"
"1","fnbm.corp","FNBMCORP\RTCUniversalServerAdmins","FNBMCORP\RTCUniversalServerAdmins","ReadControl, WriteDacl","All","CN=RTCHSUniversalServices,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-27727","S-1-5-21-789336058-1085031214-725345543-27724"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Self-Membership","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-23107"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Self-Membership","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-23121"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteProperty","Self-Membership","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-23119"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","DC=fnbm,DC=corp","BUILTIN\Administrators","Domain","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=SVC_SPUserProfiles-EntTest,OU=Users,OU=Service_Accounts,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","User","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-28105"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=SVC_SPServices-Ent,OU=New Service Account Model,OU=Users,OU=Service_Accounts,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","User","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-28885"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=SVC_SPFarm-EntTest,OU=Users,OU=Service_Accounts,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","User","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-28103"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=SVC_SPApp-Ent,OU=New Service Account Model,OU=Users,OU=Service_Accounts,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","User","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-28887"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-9"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=RTCUniversalServerAdmins,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-27727"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=RTCUniversalGlobalWriteGroup,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-27721"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=RTCHSUniversalServices,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-27724"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-23107"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=NOC-Delegated Control,OU=MIS Security Groups,OU=Security_Groups,OU=Las_Vegas,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-20151"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-23121"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-23119"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Exchange Enterprise Servers,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-1107"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-498"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Enterprise Admins,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-519"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Domain Controllers,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-516"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Domain Admins,CN=Users,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-512"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=AdminSDHolder,CN=System,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Container","S-1-5-21-789336058-1085031214-725345543-23119",""
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Administrators,CN=Builtin,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-32-544"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","WriteDacl","All","CN=Account Operators,CN=Builtin,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","Group","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-32-548"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","GenericAll","ms-Exch-Dynamic-Distribution-List","DC=fnbm,DC=corp","BUILTIN\Administrators","Domain","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=SVC_SPUserProfiles-EntTest,OU=Users,OU=Service_Accounts,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","User","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-28105"
"1","fnbm.corp","FNBMCORP\Exchange Trusted Subsystem","FNBMCORP\Exchange Trusted Subsystem","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=SVC_SPServices-Ent,OU=New Service Account Model,OU=Users,OU=Service_Accounts,DC=fnbm,DC=corp","FNBMCORP\Domain Admins","User","S-1-5-21-789336058-1085031214-725345543-23119","S-1-5-21-789336058-1085031214-725345543-28885"
